#ct [m], X [m], BetaX [rad], Y [m], BetaY [rad], Z [m], BetaZ [rad]
-1.6	1.1340545523888048e-06	-5.53405046667482e-14	0.0	0.0	-1.5999999813660033	0.9999999964680834
-1.59984	1.1340545523799504e-06	-5.53405046667482e-14	0.0	0.0	-1.5998399813665685	0.9999999964680834
-1.59968	1.134054552371096e-06	-5.53405046667482e-14	0.0	0.0	-1.5996799813671336	0.9999999964680834
-1.59952	1.1340545523622414e-06	-5.53405046667482e-14	0.0	0.0	-1.5995199813676988	0.9999999964680834
-1.59936	1.134054552353387e-06	-5.53405046667482e-14	0.0	0.0	-1.599359981368264	0.9999999964680834
-1.5992	1.1340545523445325e-06	-5.53405046667482e-14	0.0	0.0	-1.5991999813688291	0.9999999964680834
-1.59904	1.134054552335678e-06	-5.53405046667482e-14	0.0	0.0	-1.5990399813693943	0.9999999964680834
-1.59888	1.1340545523268236e-06	-5.53405046667482e-14	0.0	0.0	-1.5988799813699595	0.9999999964680834
-1.59872	1.1340545523179691e-06	-5.53405046667482e-14	0.0	0.0	-1.5987199813705246	0.9999999964680834
-1.59856	1.1340545523091147e-06	-5.53405046667482e-14	0.0	0.0	-1.5985599813710898	0.9999999964680834
-1.5984	1.1340545523002602e-06	-5.53405046667482e-14	0.0	0.0	-1.598399981371655	0.9999999964680834
-1.59824	1.1340545522914058e-06	-5.53405046667482e-14	0.0	0.0	-1.5982399813722201	0.9999999964680834
-1.59808	1.1340545522825513e-06	-5.53405046667482e-14	0.0	0.0	-1.5980799813727853	0.9999999964680834
-1.59792	1.1340545522736968e-06	-5.53405046667482e-14	0.0	0.0	-1.5979199813733505	0.9999999964680834
-1.59776	1.1340545522648424e-06	-5.53405046667482e-14	0.0	0.0	-1.5977599813739156	0.9999999964680834
-1.5976	1.134054552255988e-06	-5.53405046667482e-14	0.0	0.0	-1.5975999813744808	0.9999999964680834
-1.59744	1.1340545522471335e-06	-5.53405046667482e-14	0.0	0.0	-1.597439981375046	0.9999999964680834
-1.59728	1.134054552238279e-06	-5.53405046667482e-14	0.0	0.0	-1.5972799813756111	0.9999999964680834
-1.59712	1.1340545522294246e-06	-5.53405046667482e-14	0.0	0.0	-1.5971199813761763	0.9999999964680834
-1.59696	1.13405455222057e-06	-5.53405046667482e-14	0.0	0.0	-1.5969599813767414	0.9999999964680834
-1.5968	1.1340545522117156e-06	-5.53405046667482e-14	0.0	0.0	-1.5967999813773066	0.9999999964680834
-1.59664	1.1340545522028612e-06	-5.53405046667482e-14	0.0	0.0	-1.5966399813778718	0.9999999964680834
-1.59648	1.1340545521940067e-06	-5.53405046667482e-14	0.0	0.0	-1.596479981378437	0.9999999964680834
-1.59632	1.1340545521851523e-06	-5.53405046667482e-14	0.0	0.0	-1.596319981379002	0.9999999964680834
-1.59616	1.1340545521762978e-06	-5.53405046667482e-14	0.0	0.0	-1.5961599813795673	0.9999999964680834
-1.596	1.1340545521674433e-06	-5.53405046667482e-14	0.0	0.0	-1.5959999813801324	0.9999999964680834
-1.59584	1.1340545521585889e-06	-5.53405046667482e-14	0.0	0.0	-1.5958399813806976	0.9999999964680834
-1.59568	1.1340545521497344e-06	-5.53405046667482e-14	0.0	0.0	-1.5956799813812628	0.9999999964680834
-1.59552	1.13405455214088e-06	-5.53405046667482e-14	0.0	0.0	-1.595519981381828	0.9999999964680834
-1.59536	1.1340545521320255e-06	-5.53405046667482e-14	0.0	0.0	-1.595359981382393	0.9999999964680834
-1.5952	1.134054552123171e-06	-5.53405046667482e-14	0.0	0.0	-1.5951999813829583	0.9999999964680834
-1.59504	1.1340545521143166e-06	-5.53405046667482e-14	0.0	0.0	-1.5950399813835234	0.9999999964680834
-1.59488	1.1340545521054621e-06	-5.53405046667482e-14	0.0	0.0	-1.5948799813840886	0.9999999964680834
-1.59472	1.1340545520966077e-06	-5.53405046667482e-14	0.0	0.0	-1.5947199813846538	0.9999999964680834
-1.59456	1.1340545520877532e-06	-5.53405046667482e-14	0.0	0.0	-1.594559981385219	0.9999999964680834
-1.5944	1.1340545520788988e-06	-5.53405046667482e-14	0.0	0.0	-1.594399981385784	0.9999999964680834
-1.59424	1.1340545520700443e-06	-5.53405046667482e-14	0.0	0.0	-1.5942399813863493	0.9999999964680834
-1.59408	1.1340545520611898e-06	-5.53405046667482e-14	0.0	0.0	-1.5940799813869144	0.9999999964680834
-1.59392	1.1340545520523354e-06	-5.53405046667482e-14	0.0	0.0	-1.5939199813874796	0.9999999964680834
-1.59376	1.134054552043481e-06	-5.53405046667482e-14	0.0	0.0	-1.5937599813880448	0.9999999964680834
-1.5936	1.1340545520346265e-06	-5.53405046667482e-14	0.0	0.0	-1.59359998138861	0.9999999964680834
-1.59344	1.134054552025772e-06	-5.53405046667482e-14	0.0	0.0	-1.593439981389175	0.9999999964680834
-1.59328	1.1340545520169175e-06	-5.53405046667482e-14	0.0	0.0	-1.5932799813897403	0.9999999964680834
-1.59312	1.134054552008063e-06	-5.53405046667482e-14	0.0	0.0	-1.5931199813903054	0.9999999964680834
-1.59296	1.1340545519992086e-06	-5.53405046667482e-14	0.0	0.0	-1.5929599813908706	0.9999999964680834
-1.5928	1.1340545519903542e-06	-5.53405046667482e-14	0.0	0.0	-1.5927999813914357	0.9999999964680834
-1.59264	1.1340545519814997e-06	-5.53405046667482e-14	0.0	0.0	-1.592639981392001	0.9999999964680834
-1.59248	1.1340545519726452e-06	-5.53405046667482e-14	0.0	0.0	-1.592479981392566	0.9999999964680834
-1.59232	1.1340545519637908e-06	-5.53405046667482e-14	0.0	0.0	-1.5923199813931312	0.9999999964680834
-1.59216	1.1340545519549363e-06	-5.53405046667482e-14	0.0	0.0	-1.5921599813936964	0.9999999964680834
-1.592	1.1340545519460819e-06	-5.53405046667482e-14	0.0	0.0	-1.5919999813942616	0.9999999964680834
-1.59184	1.1340545519372274e-06	-5.53405046667482e-14	0.0	0.0	-1.5918399813948267	0.9999999964680834
